episode,game_status,total_reward,turns,agent_stars,agent_cards_left,opponents_alive
3286,eliminated,-2300.0,30,0,2,4
3287,victory,2100.0,13,4,0,8
3288,victory,2200.0,73,5,0,3
3289,victory,2500.0,79,8,4,0
3290,eliminated,-2300.0,32,0,3,6
3291,victory,2600.0,16,9,0,8
3292,victory,2200.0,21,5,0,9
3293,victory,2200.0,59,5,0,2
3294,eliminated,-2300.0,25,0,4,8
3295,victory,2100.0,12,4,0,9
3296,victory,2000.0,23,3,0,6
3297,eliminated,-2200.0,13,1,0,8
3298,eliminated,-2300.0,2,0,6,10
3299,eliminated,-2100.0,213,2,0,1
3300,eliminated,-2200.0,14,1,0,9
3301,eliminated,-2300.0,11,0,3,10
3302,victory,2000.0,30,3,0,6
3303,victory,2400.0,12,7,0,9
3304,victory,2000.0,132,3,0,1
3305,victory,2100.0,11,4,0,10
3306,victory,2000.0,22,3,0,8
3307,eliminated,-2300.0,20,0,0,9
3308,victory,2100.0,53,4,0,5
3309,eliminated,-2300.0,3,0,6,10
3310,victory,2000.0,75,3,3,0
3311,eliminated,-2100.0,11,2,0,10
3312,victory,2000.0,11,3,0,9
3313,victory,2000.0,51,3,0,5
3314,victory,2100.0,375,4,0,0
3315,eliminated,-2300.0,5,0,4,10
3316,victory,2000.0,429,3,0,1
3317,victory,2100.0,24,4,0,8
3318,victory,1900.0,493,2,4,0
3319,victory,2100.0,39,4,0,6
3320,victory,2000.0,29,3,0,7
3321,victory,2200.0,36,5,0,5
3322,eliminated,-2200.0,53,1,0,3
3323,victory,2200.0,23,5,0,8
3324,victory,2000.0,33,3,0,7
3325,victory,2200.0,17,5,0,9
3326,victory,2200.0,107,5,3,0
3327,victory,2000.0,168,3,4,0
3328,victory,2000.0,423,3,4,0
3329,victory,2400.0,423,7,1,0
3330,eliminated,-2300.0,29,0,4,7
3331,victory,2100.0,24,4,0,8
3332,victory,2300.0,13,6,0,7
3333,eliminated,-2200.0,500,1,1,1
3334,victory,2300.0,10,6,0,9
3335,eliminated,-2100.0,30,2,0,6
3336,victory,2100.0,334,4,3,0
3337,victory,2300.0,40,6,0,6
3338,victory,2300.0,58,6,0,2
3339,eliminated,-2200.0,81,1,0,4
3340,victory,2100.0,25,4,0,8
3341,eliminated,-2300.0,15,0,4,9
3342,victory,2400.0,44,7,0,5
3343,victory,2000.0,26,3,0,10
3344,eliminated,-2100.0,86,2,0,1
3345,eliminated,-2300.0,17,0,4,8
3346,eliminated,-2300.0,16,0,5,10
3347,eliminated,-2100.0,24,2,0,8
3348,victory,2000.0,15,3,0,8
3349,eliminated,-2200.0,12,1,0,10
3350,victory,2400.0,128,7,0,0
3351,eliminated,-2100.0,44,2,0,5
3352,eliminated,-2100.0,47,2,0,3
3353,eliminated,-2200.0,157,1,0,3
3354,eliminated,-2100.0,22,2,0,9
3355,victory,2000.0,11,3,0,9
3356,victory,2200.0,19,5,0,8
3357,victory,2200.0,92,5,0,3
3358,victory,2200.0,33,5,0,5
3359,victory,2100.0,18,4,0,8
3360,eliminated,-2100.0,56,2,0,4
3361,victory,2500.0,48,8,0,4
3362,eliminated,-2100.0,22,2,0,8
3363,victory,2100.0,31,4,0,5
3364,victory,2400.0,41,7,0,5
3365,eliminated,-2100.0,34,2,0,7
3366,eliminated,-2200.0,14,1,0,10
3367,victory,2100.0,13,4,0,9
3368,victory,2000.0,136,3,4,0
3369,eliminated,-2300.0,26,0,1,8
3370,victory,2200.0,59,5,0,4
3371,victory,2000.0,20,3,0,7
3372,victory,2200.0,16,5,0,6
3373,eliminated,-2300.0,15,0,5,9
3374,victory,2200.0,12,5,0,9
3375,eliminated,-2100.0,35,2,0,6
3376,eliminated,-2300.0,6,0,2,10
3377,victory,2100.0,39,4,0,7
3378,victory,2500.0,35,8,0,6
3379,victory,2300.0,31,6,0,5
3380,victory,2200.0,27,5,0,5
3381,eliminated,-2200.0,69,1,0,2
3382,victory,2000.0,34,3,0,4
3383,eliminated,-2100.0,27,2,0,8
3384,victory,2000.0,50,3,0,5
3385,eliminated,-2200.0,28,1,0,7
3386,eliminated,-2100.0,44,2,0,5
3387,victory,2000.0,21,3,0,9
3388,victory,2000.0,91,3,0,3
3389,eliminated,-2300.0,12,0,4,9
3390,victory,2100.0,145,4,0,1
3391,eliminated,-2100.0,16,2,0,8
3392,eliminated,-2300.0,8,0,4,10
3393,victory,2200.0,34,5,0,5
3394,victory,2200.0,165,5,2,0
3395,victory,2100.0,18,4,0,6
3396,victory,2300.0,11,6,0,9
3397,victory,2000.0,22,3,0,7
3398,victory,2300.0,47,6,0,5
3399,eliminated,-2300.0,23,0,2,7
3400,victory,2300.0,33,6,0,6
3401,victory,2300.0,38,6,0,4
3402,eliminated,-2100.0,25,2,0,9
3403,victory,2100.0,21,4,0,9
3404,victory,2100.0,34,4,0,7
3405,victory,2000.0,23,3,0,9
3406,victory,2100.0,33,4,0,6
3407,eliminated,-2200.0,302,1,0,1
3408,victory,2100.0,18,4,0,8
3409,victory,2200.0,30,5,0,5
3410,victory,2400.0,31,7,0,5
3411,eliminated,-2300.0,47,0,1,4
3412,eliminated,-2300.0,6,0,4,10
3413,eliminated,-2100.0,11,2,0,9
3414,eliminated,-2200.0,138,1,0,0
3415,eliminated,-2100.0,22,2,0,7
3416,victory,2200.0,139,5,0,1
3417,eliminated,-2100.0,11,2,0,10
3418,victory,2200.0,19,5,0,6
3419,eliminated,-2100.0,12,2,0,9
3420,eliminated,-2300.0,5,0,6,10
3421,eliminated,-2200.0,17,1,0,9
3422,victory,2100.0,10,4,0,9
3423,victory,2100.0,10,4,0,10
3424,victory,2000.0,10,3,0,10
3425,eliminated,-2300.0,22,0,0,8
3426,eliminated,-2100.0,219,2,0,1
3427,victory,2000.0,65,3,0,2
3428,eliminated,-2100.0,20,2,0,9
3429,victory,2500.0,65,8,0,3
3430,eliminated,-2200.0,24,1,0,5
3431,victory,2300.0,26,6,0,9
3432,victory,2200.0,78,5,2,0
3433,victory,2300.0,17,6,0,9
3434,victory,2200.0,138,5,0,3
3435,victory,2200.0,177,5,5,0
3436,victory,2100.0,83,4,0,2
3437,victory,2100.0,15,4,0,8
3438,victory,2300.0,8,6,0,10
3439,victory,2000.0,71,3,0,4
3440,eliminated,-2300.0,7,0,6,9
3441,victory,2200.0,115,5,1,0
3442,eliminated,-2300.0,17,0,1,7
3443,victory,2300.0,44,6,0,5
3444,victory,2300.0,453,6,0,1
3445,victory,2100.0,25,4,0,8
3446,victory,2000.0,16,3,0,9
3447,victory,2000.0,30,3,0,5
3448,eliminated,-2300.0,10,0,2,9
3449,victory,2300.0,223,6,2,0
3450,victory,2100.0,89,4,1,0
3451,eliminated,-2300.0,365,0,0,1
3452,eliminated,-2100.0,14,2,0,9
3453,victory,2000.0,324,3,7,0
3454,victory,2000.0,20,3,0,7
3455,eliminated,-2100.0,27,2,0,4
3456,eliminated,-2100.0,15,2,0,10
3457,victory,2200.0,36,5,0,8
3458,eliminated,-2100.0,88,2,0,3
3459,eliminated,-2100.0,19,2,0,6
3460,victory,2400.0,65,7,0,4
3461,eliminated,-2100.0,190,2,0,2
3462,victory,2100.0,12,4,0,8
3463,eliminated,-2100.0,16,2,0,8
3464,eliminated,-2300.0,6,0,3,10
3465,victory,2200.0,46,5,0,3
3466,eliminated,-2200.0,9,1,0,10
3467,eliminated,-2300.0,10,0,3,10
3468,eliminated,-2300.0,13,0,5,10
3469,victory,2000.0,48,3,0,7
3470,victory,2000.0,24,3,0,9
3471,victory,2400.0,263,7,3,0
3472,eliminated,-2300.0,33,0,1,7
3473,eliminated,-2100.0,258,2,0,1
3474,victory,2300.0,237,6,1,0
3475,victory,2400.0,39,7,0,6
3476,eliminated,-2200.0,19,1,0,9
3477,victory,2200.0,461,5,0,1
3478,eliminated,-2300.0,23,0,1,9
3479,eliminated,-2200.0,28,1,0,3
3480,victory,2200.0,35,5,0,3
3481,victory,2100.0,51,4,0,6
3482,eliminated,-2100.0,14,2,0,9
3483,victory,2200.0,46,5,0,5
3484,victory,2000.0,34,3,0,8
3485,eliminated,-2200.0,21,1,0,9
3486,victory,2100.0,17,4,0,9
3487,victory,2100.0,13,4,0,9
3488,eliminated,-2300.0,2,0,6,10
3489,victory,2300.0,15,6,0,10
3490,victory,2000.0,13,3,0,10
3491,victory,2300.0,107,6,0,2
3492,eliminated,-2200.0,13,1,0,10
3493,victory,2200.0,53,5,0,5
3494,victory,2100.0,92,4,0,2
3495,eliminated,-2100.0,12,2,0,9
3496,eliminated,-2100.0,16,2,0,8
3497,victory,2300.0,18,6,0,7
3498,eliminated,-1700.0,500,6,2,1
3499,eliminated,-2300.0,10,0,4,10
3500,victory,2200.0,67,5,0,2
3501,victory,2200.0,35,5,0,4
3502,victory,2300.0,335,6,4,0
3503,eliminated,-2300.0,11,0,6,10
3504,eliminated,-2300.0,22,0,4,9
3505,eliminated,-2100.0,11,2,0,9
3506,victory,2200.0,34,5,0,7
3507,victory,2200.0,15,5,0,7
3508,victory,2200.0,14,5,0,9
3509,eliminated,-2300.0,9,0,0,10
3510,victory,2100.0,42,4,0,6
3511,victory,2500.0,32,8,0,5
3512,eliminated,-2300.0,10,0,2,10
3513,victory,2000.0,80,3,2,0
3514,victory,2200.0,10,5,0,10
3515,eliminated,-2300.0,8,0,5,10
3516,victory,2300.0,17,6,0,9
3517,victory,2600.0,126,9,0,1
3518,victory,2000.0,9,3,0,10
3519,victory,2100.0,22,4,0,7
3520,victory,2400.0,60,7,0,4
3521,victory,2200.0,26,5,0,5
3522,victory,2400.0,16,7,0,8
3523,victory,2200.0,33,5,0,8
3524,victory,2100.0,35,4,0,7
3525,victory,2100.0,134,4,0,2
3526,eliminated,-2300.0,126,0,3,1
3527,victory,2400.0,83,7,0,2
3528,victory,2200.0,14,5,0,8
3529,victory,2200.0,72,5,0,3
3530,eliminated,-2300.0,3,0,6,10
3531,victory,2200.0,35,5,0,5
3532,victory,2400.0,25,7,0,9
3533,eliminated,-2100.0,244,2,0,1
3534,victory,2100.0,21,4,0,7
3535,victory,2200.0,22,5,0,10
3536,victory,2200.0,47,5,0,2
3537,eliminated,-2100.0,152,2,0,2
3538,victory,2100.0,34,4,0,6
3539,victory,2000.0,14,3,0,10
3540,eliminated,-2300.0,11,0,3,10
3541,eliminated,-2300.0,7,0,5,10
3542,victory,2200.0,13,5,0,8
3543,victory,2100.0,26,4,0,4
3544,eliminated,-2300.0,21,0,2,8
3545,eliminated,-2200.0,17,1,0,9
3546,victory,2100.0,12,4,0,9
3547,eliminated,-2300.0,17,0,3,8
3548,victory,2200.0,21,5,0,7
3549,victory,2500.0,121,8,0,2
3550,victory,2000.0,55,3,0,4
3551,victory,2400.0,40,7,0,6
3552,victory,2200.0,21,5,0,9
3553,victory,2000.0,12,3,0,9
3554,victory,2200.0,12,5,0,8
3555,victory,2200.0,21,5,0,8
3556,eliminated,-2300.0,14,0,0,7
3557,eliminated,-2100.0,9,2,0,10
3558,victory,2000.0,29,3,0,5
3559,victory,2000.0,144,3,0,2
3560,eliminated,-2300.0,49,0,3,5
3561,victory,2300.0,16,6,0,7
3562,eliminated,-2300.0,2,0,6,10
3563,victory,2000.0,410,3,0,1
3564,victory,2000.0,15,3,0,10
3565,victory,2100.0,51,4,0,5
3566,victory,2300.0,28,6,0,7
3567,victory,2100.0,42,4,0,4
3568,eliminated,-2300.0,26,0,0,8
3569,victory,2400.0,34,7,0,4
3570,eliminated,-1900.0,500,4,2,1
3571,eliminated,-2300.0,82,0,3,3
3572,victory,2200.0,28,5,0,9
3573,victory,2200.0,17,5,0,6
3574,eliminated,-2300.0,17,0,4,7
3575,victory,2300.0,20,6,0,8
3576,victory,2000.0,126,3,0,0
3577,eliminated,-2300.0,6,0,3,10
3578,victory,2000.0,16,3,0,7
3579,eliminated,-2300.0,9,0,2,9
3580,victory,2500.0,25,8,0,4
3581,eliminated,-2300.0,11,0,5,10
3582,victory,2200.0,75,5,2,0
3583,eliminated,-2200.0,24,1,0,7
3584,victory,2100.0,73,4,0,2
3585,victory,2100.0,13,4,0,10
3586,victory,2300.0,58,6,0,5
3587,eliminated,-2300.0,9,0,3,9
3588,victory,2100.0,44,4,0,4
3589,victory,2500.0,94,8,0,2
3590,victory,2100.0,27,4,0,6
3591,victory,2300.0,17,6,0,9
3592,victory,2300.0,13,6,0,9
3593,victory,2100.0,48,4,0,4
3594,victory,2300.0,26,6,0,6
3595,victory,2300.0,19,6,0,8
3596,eliminated,-2300.0,15,0,4,9
3597,eliminated,-2100.0,28,2,0,5
3598,eliminated,-2300.0,27,0,1,6
3599,victory,2000.0,58,3,0,4
3600,victory,2100.0,31,4,0,5
3601,victory,2100.0,28,4,0,6
3602,eliminated,-2100.0,39,2,0,7
3603,victory,2300.0,31,6,0,9
3604,victory,2100.0,10,4,0,9
3605,victory,2300.0,22,6,0,6
3606,eliminated,-2300.0,7,0,4,10
3607,eliminated,-2200.0,12,1,0,9
3608,victory,2400.0,51,7,0,3
3609,victory,2200.0,22,5,0,10
3610,eliminated,-2100.0,19,2,0,10
3611,eliminated,-2100.0,14,2,0,10
3612,victory,2200.0,28,5,0,8
3613,victory,2000.0,14,3,0,9
3614,eliminated,-2300.0,25,0,1,9
3615,victory,2400.0,38,7,0,2
3616,victory,2000.0,132,3,0,1
3617,eliminated,-2300.0,20,0,2,9
3618,victory,2300.0,29,6,0,8
3619,eliminated,-2300.0,7,0,6,9
3620,victory,1800.0,466,1,1,0
3621,eliminated,-2300.0,67,0,2,2
3622,victory,2200.0,10,5,0,9
3623,eliminated,-2300.0,18,0,3,9
3624,eliminated,-1800.0,500,5,1,1
3625,eliminated,-2100.0,22,2,0,7
3626,victory,2100.0,17,4,0,9
3627,eliminated,-2300.0,3,0,5,10
3628,eliminated,-2100.0,500,2,2,1
3629,eliminated,-2300.0,21,0,3,10
3630,eliminated,-2300.0,13,0,3,9
3631,eliminated,-2200.0,14,1,0,10
3632,victory,2000.0,146,3,0,1
3633,victory,2400.0,97,7,1,0
3634,eliminated,-2200.0,13,1,0,10
3635,victory,2000.0,23,3,0,9
3636,victory,2200.0,10,5,0,10
3637,victory,2100.0,47,4,0,2
3638,victory,2100.0,17,4,0,9
3639,victory,2300.0,25,6,0,9
3640,victory,2000.0,15,3,0,9
3641,victory,1990.0,11,3,0,10
3642,victory,2000.0,28,3,0,4
3643,victory,2000.0,29,3,0,6
3644,eliminated,-2200.0,10,1,0,9
3645,eliminated,-2100.0,16,2,0,10
3646,victory,2500.0,82,8,0,2
3647,eliminated,-2300.0,14,0,3,7
3648,eliminated,-2100.0,9,2,0,9
3649,victory,2200.0,20,5,0,9
3650,victory,2300.0,16,6,0,8
3651,eliminated,-1700.0,500,6,2,1
3652,victory,2200.0,19,5,0,9
3653,victory,2000.0,34,3,0,6
3654,victory,2000.0,34,3,0,7
3655,victory,2100.0,19,4,0,9
3656,eliminated,-2300.0,8,0,3,9
3657,eliminated,-2100.0,29,2,0,7
3658,victory,2200.0,25,5,0,7
3659,victory,2600.0,85,9,0,3
3660,eliminated,-2300.0,17,0,5,8
3661,eliminated,-2100.0,9,2,0,9
3662,eliminated,-2300.0,9,0,5,9
3663,eliminated,-2300.0,6,0,6,10
3664,victory,2300.0,9,6,0,9
3665,eliminated,-2100.0,27,2,0,7
3666,victory,2100.0,12,4,0,10
3667,victory,2100.0,10,4,0,9
3668,eliminated,-2300.0,4,0,5,10
3669,eliminated,-2000.0,500,3,2,1
3670,victory,2200.0,100,5,0,3
3671,victory,2500.0,28,8,0,5
3672,victory,2200.0,21,5,0,9
3673,victory,2400.0,26,7,0,6
3674,victory,2100.0,13,4,0,10
3675,victory,2200.0,14,5,0,9
3676,eliminated,-2300.0,9,0,3,10
3677,eliminated,-2300.0,3,0,5,10
3678,victory,2200.0,46,5,0,5
3679,victory,2100.0,117,4,0,3
3680,eliminated,-2300.0,8,0,5,10
3681,victory,2200.0,31,5,0,7
3682,victory,2200.0,18,5,0,8
3683,eliminated,-2100.0,38,2,0,5
3684,victory,2200.0,31,5,0,5
3685,eliminated,-2100.0,34,2,0,7
3686,victory,2600.0,16,9,0,8
3687,victory,2100.0,29,4,0,8
3688,eliminated,-2300.0,7,0,4,10
3689,eliminated,-2300.0,42,0,0,5
3690,victory,2200.0,16,5,0,8
3691,victory,2100.0,39,4,0,4
3692,victory,2100.0,20,4,0,9
3693,victory,2000.0,15,3,0,9
3694,victory,2200.0,82,5,1,0
3695,eliminated,-2300.0,46,0,1,5
3696,eliminated,-2100.0,243,2,0,0
3697,victory,2200.0,79,5,0,4
3698,victory,2200.0,54,5,0,4
3699,victory,2000.0,37,3,0,8
3700,victory,2400.0,30,7,0,5
3701,eliminated,-2300.0,4,0,5,10
3702,eliminated,-2200.0,22,1,0,8
3703,victory,2000.0,50,3,0,3
3704,victory,2000.0,110,3,4,0
3705,victory,2200.0,112,5,0,0
3706,victory,2200.0,16,5,0,9
3707,victory,2000.0,340,3,0,0
3708,victory,2100.0,22,4,0,9
3709,victory,2200.0,47,5,0,3
3710,eliminated,-2300.0,22,0,4,8
3711,victory,2100.0,27,4,0,6
3712,victory,2600.0,51,9,0,5
3713,victory,2000.0,17,3,0,7
3714,eliminated,-2200.0,30,1,0,6
3715,eliminated,-2300.0,12,0,2,10
3716,eliminated,-2100.0,30,2,0,5
3717,eliminated,-2300.0,9,0,3,10
3718,victory,2100.0,81,4,0,1
3719,victory,2000.0,121,3,0,2
3720,victory,2000.0,82,3,0,3
3721,victory,2100.0,32,4,0,8
3722,victory,2000.0,15,3,0,10
3723,victory,2100.0,9,4,0,10
3724,eliminated,-2300.0,7,0,5,9
3725,victory,2000.0,16,3,0,8
3726,victory,2100.0,12,4,0,9
3727,eliminated,-2300.0,3,0,6,10
3728,eliminated,-2300.0,3,0,5,10
3729,eliminated,-2300.0,90,0,2,4
3730,victory,2200.0,70,5,0,5
3731,eliminated,-2300.0,34,0,1,9
3732,eliminated,-2300.0,13,0,5,9
3733,victory,2200.0,10,5,0,10
3734,victory,2400.0,16,7,0,7
3735,victory,2000.0,74,3,0,2
3736,eliminated,-2300.0,9,0,6,10
3737,eliminated,-2300.0,7,0,5,10
3738,eliminated,-2300.0,3,0,5,10
3739,eliminated,-2100.0,22,2,0,7
3740,victory,2100.0,26,4,0,7
3741,victory,2800.0,24,11,0,7
3742,victory,2200.0,54,5,0,4
3743,victory,2300.0,34,6,0,5
3744,eliminated,-2300.0,22,0,1,7
3745,victory,2000.0,448,3,0,1
3746,victory,2300.0,84,6,0,2
3747,victory,2200.0,70,5,0,3
3748,victory,2200.0,28,5,0,7
3749,eliminated,-2300.0,10,0,4,10
3750,victory,2100.0,24,4,0,8
3751,eliminated,-2200.0,61,1,0,3
3752,eliminated,-2300.0,283,0,0,1
3753,eliminated,-2200.0,29,1,0,6
3754,eliminated,-2300.0,4,0,5,10
3755,victory,2200.0,36,5,0,7
3756,victory,2500.0,17,8,0,6
3757,eliminated,-2100.0,16,2,0,8
3758,victory,2200.0,35,5,0,4
3759,victory,2200.0,38,5,0,7
3760,eliminated,-2300.0,3,0,6,10
3761,eliminated,-2200.0,32,1,0,5
3762,victory,2300.0,14,6,0,8
3763,victory,1900.0,153,2,1,0
3764,victory,2300.0,20,6,0,8
3765,eliminated,-2300.0,14,0,0,10
3766,eliminated,-2300.0,5,0,3,10
3767,eliminated,-2100.0,54,2,0,2
3768,victory,2000.0,27,3,0,7
3769,eliminated,-2200.0,68,1,0,2
3770,eliminated,-2100.0,18,2,0,7
3771,victory,2100.0,19,4,0,7
3772,victory,2100.0,91,4,0,2
3773,victory,2200.0,110,5,0,2
3774,victory,2200.0,17,5,0,7
3775,victory,2300.0,284,6,2,0
3776,victory,2000.0,229,3,7,0
3777,victory,2200.0,46,5,0,5
3778,victory,2000.0,57,3,0,3
3779,eliminated,-2100.0,25,2,0,9
3780,victory,2000.0,31,3,0,7
3781,victory,2100.0,38,4,0,7
3782,victory,2300.0,13,6,0,9
3783,eliminated,-2100.0,11,2,0,10
3784,victory,2200.0,14,5,0,10
3785,victory,2200.0,17,5,0,8
3786,victory,2500.0,29,8,0,3
3787,victory,2300.0,290,6,2,0
3788,eliminated,-2100.0,64,2,0,3
3789,eliminated,-2300.0,11,0,4,9
3790,eliminated,-2200.0,16,1,0,9
3791,victory,2300.0,37,6,0,5
3792,victory,2100.0,28,4,0,5
3793,victory,2000.0,16,3,0,10
3794,eliminated,-2200.0,12,1,0,9
3795,victory,2100.0,10,4,0,9
3796,victory,2100.0,68,4,0,2
3797,eliminated,-2300.0,6,0,6,10
3798,eliminated,-2200.0,32,1,0,7
3799,victory,2000.0,17,3,0,6
3800,victory,2500.0,36,8,0,3
3801,victory,2300.0,25,6,0,10
3802,eliminated,-2300.0,19,0,2,9
3803,victory,2200.0,16,5,0,7
3804,victory,2100.0,21,4,0,5
3805,eliminated,-2300.0,17,0,3,9
3806,eliminated,-2100.0,19,2,0,8
3807,victory,2100.0,140,4,0,1
3808,victory,2300.0,16,6,0,9
3809,victory,2100.0,72,4,2,0
3810,eliminated,-2200.0,104,1,0,0
3811,eliminated,-2200.0,91,1,0,2
3812,eliminated,-2100.0,22,2,0,7
3813,eliminated,-2300.0,23,0,2,5
3814,eliminated,-2300.0,4,0,5,10
3815,victory,2100.0,31,4,0,4
3816,victory,2200.0,14,5,0,9
3817,eliminated,-2300.0,12,0,3,10
3818,eliminated,-2100.0,15,2,0,9
3819,eliminated,-2300.0,34,0,0,6
3820,victory,2000.0,36,3,0,4
3821,victory,2600.0,10,9,0,9
3822,victory,2200.0,14,5,0,9
3823,victory,2000.0,10,3,0,9
3824,victory,2300.0,64,6,0,4
3825,victory,2100.0,38,4,0,4
3826,eliminated,-2300.0,17,0,4,9
3827,victory,2000.0,15,3,0,8
3828,victory,2200.0,41,5,0,5
3829,eliminated,-2100.0,13,2,0,10
3830,victory,2200.0,75,5,0,3
3831,victory,2300.0,186,6,0,0
3832,victory,2400.0,24,7,0,6
3833,victory,2000.0,28,3,0,6
3834,victory,2000.0,20,3,0,9
3835,victory,2200.0,14,5,0,10
3836,victory,2000.0,37,3,0,6
3837,eliminated,-2300.0,5,0,5,10
3838,eliminated,-2300.0,13,0,5,9
3839,victory,2000.0,20,3,0,8
3840,victory,2000.0,11,3,0,10
3841,victory,2000.0,19,3,0,8
3842,victory,2200.0,77,5,0,3
3843,victory,2100.0,18,4,0,8
3844,victory,2000.0,21,3,0,8
3845,victory,2000.0,17,3,0,10
3846,eliminated,-2300.0,54,0,0,4
3847,eliminated,-2300.0,4,0,6,10
3848,victory,2000.0,9,3,0,9
3849,victory,2100.0,92,4,0,2
3850,eliminated,-2300.0,9,0,2,9
3851,victory,2200.0,17,5,0,6
3852,victory,2500.0,39,8,0,8
3853,eliminated,-2100.0,10,2,0,10
3854,eliminated,-2300.0,7,0,2,10
3855,victory,2500.0,468,8,0,1
3856,eliminated,-2300.0,7,0,6,10
3857,victory,2100.0,37,4,0,5
3858,victory,2100.0,12,4,0,8
3859,eliminated,-2200.0,23,1,0,8
3860,victory,2100.0,13,4,0,8
3861,victory,2100.0,17,4,0,8
3862,victory,2200.0,243,5,0,0
3863,eliminated,-2300.0,3,0,5,10
3864,victory,2000.0,21,3,0,9
3865,victory,2200.0,25,5,0,7
3866,eliminated,-2300.0,20,0,4,9
3867,victory,2000.0,30,3,0,4
3868,victory,2200.0,12,5,0,9
3869,eliminated,-2300.0,65,0,3,4
3870,eliminated,-2300.0,462,0,1,0
3871,eliminated,-2300.0,15,0,6,10
3872,eliminated,-2200.0,26,1,0,8
3873,victory,2200.0,119,5,4,0
3874,victory,2000.0,32,3,0,6
3875,victory,2200.0,15,5,0,10
3876,eliminated,-2100.0,127,2,0,2
3877,victory,2100.0,37,4,0,4
3878,eliminated,-2300.0,4,0,4,10
3879,victory,2000.0,9,3,0,9
3880,eliminated,-2300.0,10,0,2,10
3881,victory,2100.0,16,4,0,8
3882,victory,2300.0,39,6,0,4
3883,victory,2200.0,16,5,0,8
3884,victory,2100.0,18,4,0,9
3885,eliminated,-2100.0,17,2,0,8
3886,victory,2400.0,24,7,0,10
3887,eliminated,-2300.0,14,0,6,8
3888,victory,2100.0,28,4,0,8
3889,victory,2500.0,60,8,0,3
3890,victory,2200.0,66,5,0,4
3891,victory,2000.0,11,3,0,7
3892,victory,2000.0,23,3,0,6
3893,eliminated,-2300.0,2,0,6,10
3894,eliminated,-2100.0,34,2,0,9
3895,victory,2300.0,29,6,0,6
3896,eliminated,-2300.0,9,0,3,9
3897,eliminated,-2100.0,19,2,0,7
3898,eliminated,-2300.0,2,0,6,10
3899,eliminated,-2300.0,4,0,5,9
3900,victory,2400.0,102,7,0,2
3901,eliminated,-2100.0,21,2,0,8
3902,victory,2100.0,77,4,0,3
3903,eliminated,-2300.0,13,0,2,10
3904,victory,2100.0,14,4,0,10
3905,victory,2100.0,12,4,0,10
3906,victory,2000.0,17,3,0,9
3907,victory,2100.0,65,4,0,3
3908,eliminated,-1500.0,500,8,3,1
3909,eliminated,-2300.0,79,0,6,2
3910,victory,2100.0,34,4,0,8
3911,victory,2300.0,20,6,0,9
3912,victory,2000.0,26,3,0,7
3913,eliminated,-2100.0,32,2,0,6
3914,victory,2500.0,47,8,0,4
3915,victory,2200.0,21,5,0,10
3916,victory,2200.0,13,5,0,9
3917,eliminated,-2300.0,9,0,4,10
3918,victory,2400.0,14,7,0,8
3919,victory,2400.0,39,7,0,5
3920,victory,2000.0,20,3,0,8
3921,victory,2100.0,207,4,0,1
3922,victory,2300.0,41,6,0,4
3923,victory,2100.0,53,4,0,4
3924,victory,2000.0,82,3,0,3
3925,victory,2200.0,68,5,0,1
3926,eliminated,-2200.0,57,1,0,4
3927,victory,2000.0,13,3,0,9
3928,eliminated,-2300.0,26,0,1,9
3929,victory,2100.0,120,4,0,1
3930,eliminated,-2100.0,18,2,0,9
3931,victory,2100.0,64,4,0,3
3932,victory,2000.0,20,3,0,7
3933,victory,2000.0,34,3,0,6
3934,eliminated,-2300.0,20,0,1,6
3935,victory,2200.0,16,5,0,8
3936,eliminated,-2200.0,42,1,0,5
3937,victory,2000.0,181,3,0,2
3938,victory,2400.0,58,7,0,5
3939,victory,2100.0,17,4,0,9
3940,victory,2400.0,31,7,0,6
3941,eliminated,-2300.0,2,0,6,10
3942,victory,2200.0,99,5,0,2
3943,eliminated,-2100.0,15,2,0,10
3944,eliminated,-2300.0,5,0,4,10
3945,victory,2200.0,9,5,0,9
3946,eliminated,-2300.0,10,0,6,10
3947,eliminated,-2300.0,8,0,5,10
3948,eliminated,-2200.0,14,1,0,7
3949,victory,2100.0,19,4,0,8
3950,victory,2000.0,125,3,0,0
3951,victory,2200.0,12,5,0,9
3952,eliminated,-2100.0,24,2,0,6
3953,victory,2100.0,47,4,0,4
3954,victory,2300.0,80,6,0,2
3955,victory,2100.0,16,4,0,9
3956,eliminated,-2300.0,5,0,5,10
3957,eliminated,-2300.0,24,0,0,8
3958,victory,2000.0,62,3,0,5
3959,victory,2000.0,16,3,0,7
3960,victory,2500.0,188,8,0,1
3961,eliminated,-2300.0,52,0,2,5
3962,victory,2100.0,31,4,0,7
3963,victory,2100.0,9,4,0,10
3964,victory,2000.0,17,3,0,10
3965,victory,2100.0,22,4,0,8
3966,victory,2000.0,26,3,0,6
3967,victory,2000.0,23,3,0,10
3968,victory,2200.0,61,5,0,4
3969,eliminated,-2100.0,37,2,0,6
3970,victory,2100.0,261,4,1,0
3971,victory,2200.0,40,5,0,7
3972,eliminated,-2100.0,35,2,0,7
3973,eliminated,-2100.0,42,2,0,4
3974,victory,2300.0,134,6,0,0
3975,eliminated,-2300.0,6,0,5,10
3976,eliminated,-2200.0,23,1,0,10
3977,eliminated,-2300.0,21,0,4,10
3978,eliminated,-2300.0,13,0,3,10
